Timestamp,Milliseconds,X,Y,Z
2019-06-13 19:49:05,38803,5.813294,-8.538001,0.33386663
2019-06-13 19:49:05,38902,5.6739326,-8.557106,-1.5477364
2019-06-13 19:49:05,39002,7.159956,-5.2107787,0.08704359
2019-06-13 19:49:05,39102,4.7625937,-6.710325,-2.942972
2019-06-13 19:49:05,39202,4.0877357,-7.5587244,-0.17418297
2019-06-13 19:49:05,39303,4.8526063,-13.252088,-1.5789856
2019-06-13 19:49:05,39402,14.482229,-14.251581,1.8090013
2019-06-13 19:49:05,39502,3.5858247,1.8385363,3.5709903
2019-06-13 19:49:06,39602,4.944505,-1.7853466,1.3452828
2019-06-13 19:49:06,39702,10.312421,-17.84658,-1.1025969
2019-06-13 19:49:06,39803,12.6181135,-18.17855,1.1495807
2019-06-13 19:49:06,39902,-3.2955995,-3.919653,0.7316968
2019-06-13 19:49:06,40002,-6.8966994,-4.9025493,-3.7906725
2019-06-13 19:49:06,40102,7.654694,-12.158389,-3.1129029
2019-06-13 19:49:06,40203,21.003815,-12.805224,1.7955747
